ankle_bias,ik_gain,steps,reason,max_right_clearance,max_left_clearance,right_air_steps,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,phase_min_force,right_force_min,left_force_at_min,right_force_ratio,right_geoms,right_clear_at_min,left_clear_at_min,up_z_at_min,x_at_min,y_at_min
-0.09,0.55,520,max_steps,0.03365891669687644,0.004351259967482202,33,0.9915267376099621,0.3433813053521729,0.02658050480106391,0.04868320615297686,0.009460988699944196,0.008255683689887642,-0.02453383165498114,0.5711538461538461,0.0,265.75995757619444,0.0,none,0.023292155410398918,0.0033286572448441368,0.9986926066684104,0.03179064306531645,0.09162543298733135
-0.085,0.55,520,max_steps,0.03316256772548179,0.004352222001728308,31,0.9917014740331117,0.34318761603924647,0.026075511355254634,0.04788021254305896,0.01039618110306235,0.008061407157672056,-0.025180528883940845,0.5865384615384616,0.0,298.6509780811975,0.0,none,0.028518541305902173,0.003604696991083123,0.9976151070174754,0.03824947619459472,0.10191001487205584
-0.08,0.55,520,max_steps,0.032725784721129525,0.004330261594667817,29,0.99186474597754,0.32994732928165404,0.0253625979471903,0.047136131414917466,0.011410925849241301,0.008067320945121971,-0.02577930608047315,0.5903846153846154,0.0,310.4187084040131,0.0,none,0.028577009522681246,0.003585343921745851,0.9975030267229269,0.039536325638404576,0.10211282994707496
-0.075,0.55,520,max_steps,0.03222565425621508,0.004310327009395279,27,0.9919892939726352,0.32561774671349525,0.025045172875846716,0.04668273982292678,0.012532797802055117,0.008693371822898548,-0.02628276974256519,0.5961538461538461,0.0,327.300106911458,0.0,none,0.028790009389394758,0.003565938294011514,0.9972899288291663,0.041527446197225364,0.10312067094933897
-0.07,0.55,520,max_steps,0.03168243380170084,0.004238474543070608,24,0.9921706834047671,0.3154488878741258,0.026414260569354052,0.04566746757908271,0.014076034324127407,0.009225529435449518,-0.027065985141252268,0.6,0.0,319.5470656153568,0.0,none,0.028711762746976753,0.003568677409886617,0.9972130792438769,0.042742341181346434,0.1024711194507032
-0.065,0.55,520,max_steps,0.030977543570986726,0.004106803537583921,21,0.9923654137593713,0.30523488583115527,0.029452838690786475,0.04473108819533493,0.016450532831738484,0.010810598059281307,-0.027979148247191173,0.6057692307692307,0.0,318.83601950200006,0.0,none,0.028711450525731916,0.0035618114657608585,0.9970437268407389,0.04458201528530053,0.10257210903431499
-0.06,0.55,520,max_steps,0.030323002474798577,0.003954332037623118,15,0.9926847207197169,0.2942529665347419,0.03483294818237563,0.04254396784593588,0.020971191123140248,0.015845814723801657,-0.029453654853389334,0.6134615384615384,0.0,318.11211909154235,0.0,none,0.02875621257916778,0.0035538216586298577,0.9967651697790606,0.04731238677586519,0.102785235551923
