knee_bias,steps,reason,reward,right_clearance,left_clearance,right_air_steps,right_air_streak,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,left_contact,right_contact
0.0,520,max_steps,21000.959660236167,0.0056289980901030046,0.002177817848092338,0,0,0.9991776634100121,0.05907504519699688,0.006519960889161299,0.04090598811405108,0.039884313116889995,0.022941905451272615,-0.00261380390130857,1,1
0.005,520,max_steps,20934.106307436978,0.005630120231488914,0.0021755922841773384,0,0,0.9969046627344912,0.09798748724257324,0.006463577242608667,0.07235080699654278,0.03093857011797952,0.029636923283285575,-0.008369039691444978,1,1
0.01,520,max_steps,20792.537249620582,0.0059560312452705405,0.0071973222463331404,0,0,0.9873248869224608,0.2719229798251068,0.016353340772121357,0.13503928104136745,-0.005708424554358636,0.16006567895316984,-0.09412500392924283,1,1
0.015,520,max_steps,20433.552171725438,0.008636573230777128,0.030600508275648128,0,0,0.9204426125003594,1.0654611363182886,0.04973977566514556,0.2968236053685943,-0.10785627682307422,0.6760983578930049,-0.37606461663263235,1,1
0.02,489,x_position_limit,18787.014247964024,0.022529488680419894,0.04459685642693194,0,0,0.8178598978387353,1.753344785902346,0.29191328356687457,0.42448001823302406,-0.2380401060007054,1.100204924687589,-0.5810987302620615,0,1
0.025,459,x_position_limit,17449.038311472403,0.041618133178582664,0.030628870368843084,0,0,0.815325574230496,1.7460182195734029,0.4099728872760503,0.4212093355730428,-0.29568887620544115,1.1083266613317069,-0.606189675759853,0,1
0.03,431,y_position_limit,16689.142499828562,0.022988004386742568,0.015993006034998536,0,0,0.8865059529037438,1.1995215380977222,0.4461983723904279,0.20874894379178133,-0.30157052139528556,0.6340877589946273,-0.658245395203761,0,1
