ankle_bias,ik_gain,steps,reason,max_right_clearance,max_left_clearance,right_air_steps,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,phase_min_force,right_force_min,left_force_at_min,right_force_ratio,right_geoms,right_clear_at_min,left_clear_at_min,up_z_at_min,x_at_min,y_at_min
-0.09,0.55,520,max_steps,0.03540193532031487,0.004653093433279375,37,0.9898954180818007,0.34502072931566174,0.02848101932352789,0.04703000514840251,0.0030072313183359873,0.01173180141796933,-0.027007587579645352,0.5826923076923077,0.0,296.2226081795875,0.0,none,0.028624671436746303,0.003606905994484391,0.9978501703858629,0.036627773336169206,0.10222757807199744
-0.085,0.55,520,max_steps,0.03487236143278914,0.0046481851607536595,35,0.990092438271326,0.3360613564211112,0.028084151024109542,0.04613854387634637,0.0038898758606916144,0.011221384719329302,-0.02754077089799556,0.5865384615384616,0.0,310.19620424243095,0.0,none,0.028777717754145372,0.003588318569618845,0.9977315401467373,0.03787100247010392,0.10275151928891293
-0.08,0.55,520,max_steps,0.03426794996437314,0.004654885710652951,34,0.9902928283043424,0.3278724528727552,0.027782547174057044,0.04526416535669704,0.004916402160678477,0.011098022156496513,-0.028184762679434823,0.5884615384615385,0.0,278.01273838467193,0.0,none,0.028330619362279326,0.00359396245693544,0.9977847988790458,0.03835671349566178,0.10134569113148294
-0.075,0.55,520,max_steps,0.03368599889412323,0.004634185316775966,31,0.9904413239711699,0.31974481897623913,0.027340914078230933,0.044699772569770584,0.006059382944908094,0.011978264473165828,-0.02876257421021932,0.5942307692307692,0.0,304.96501610357274,0.0,none,0.02877757564920745,0.003583966279145541,0.9975429098881913,0.04041347053871474,0.10254969740794344
-0.07,0.55,520,max_steps,0.03305412011858806,0.004567434541377355,28,0.9906368937439181,0.3098886529557,0.026385368248133364,0.04398915489193185,0.007586457308535173,0.012951847012171879,-0.029474439264877375,0.6,0.0,321.5556721953269,0.0,none,0.028967572291910285,0.003559084642563548,0.9973371695280836,0.04235835705597705,0.10324656145847559
-0.065,0.55,520,max_steps,0.03229301805268665,0.00452954194276059,25,0.9908669218908657,0.30031792313569455,0.02869575985488958,0.04279821072226164,0.009648673676053739,0.015009360054023651,-0.030398271518299564,0.6057692307692307,0.0,319.5384726904971,0.0,none,0.02898860923308246,0.003556294288461166,0.9971548164905952,0.044359232641537856,0.1031721429542742
-0.06,0.55,520,max_steps,0.031407401814951885,0.0044047419343266475,20,0.9912150254880342,0.29001483074948786,0.033065121427074226,0.04096113173073714,0.013146738957877647,0.019158276045524343,-0.029870683248037107,0.6134615384615384,0.0,326.4009077729861,0.0,none,0.029076209308138354,0.0035387906760020044,0.9968635964206649,0.04710141425527117,0.10342772939911894
