knee_bias,steps,reason,reward,right_clearance,left_clearance,right_air_steps,right_air_streak,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,left_contact,right_contact
0.0,520,max_steps,21000.959660236167,0.0056289980901030046,0.002177817848092338,0,0,0.9991776634100121,0.05907504519699688,0.006519960889161299,0.04090598811405108,0.039884313116889995,0.022941905451272615,-0.00261380390130857,1,1
0.005,520,max_steps,20951.650243153792,0.005630349191969836,0.002176695753132993,0,0,0.9974118130313455,0.09278476275904676,0.006491633655121334,0.0664363985204348,0.03318956702245515,0.029488465370246717,-0.006833306689508777,1,1
0.01,520,max_steps,20829.38746162253,0.005632701243690308,0.005236071953196371,0,0,0.9904861333614831,0.22262795332868698,0.015328722364470535,0.118597890594585,0.006783784882093896,0.1149654884148018,-0.058472270082106065,1,1
0.015,520,max_steps,20560.500706243376,0.007558829196583308,0.023720702586740472,0,0,0.949141268749021,0.765216096969431,0.03290070189141223,0.24267648745001313,-0.06750117457497724,0.5100549419128313,-0.2790672914562113,1,1
0.02,494,x_position_limit,19062.190130365005,0.014481924895458118,0.04558000511302275,0,0,0.8209132895375675,1.6746124797294966,0.1573504656944833,0.4246163180304587,-0.18779934464228795,1.086853045723717,-0.5119792759029754,1,1
0.025,479,x_position_limit,18303.49378422337,0.04187101928128474,0.02951782425617859,0,0,0.8308457322849782,1.6818159875292142,0.3764813876846098,0.42461685004942856,-0.23177110536455306,1.1586837073680505,-0.399078690689345,0,1
0.03,442,y_position_limit,17300.81139861602,0.011179484632684533,0.023166432472476475,0,0,0.8778584437569397,1.4070014522063132,0.05790977492889183,0.04171349928621377,-0.3017899525265727,0.2013262584373047,-0.6499437086545325,1,1
