steps,reward,main_clearance,max_left_clearance,min_up_z,max_root_ang_vel,contact,support_slip,air_steps,max_air_streak,support_ok_ratio,landing_ok,final_x,final_y,final_x_velocity,final_y_velocity,base_height,root_ang_vel,left_contact,right_contact,reason,strict_pass,episode
520,21199.940973772005,0.0030678093470313875,0.0022790754453586998,0.9989069757431401,0.7153336740082782,1.0,0.001714196798853324,0,0,0.0,1,0.003330258154572045,0.008815693064503548,-0.0088670304787371,-0.09530699444343407,0.791633937505449,0.024925538804473103,1,1,max_steps,0,0
520,21199.940973772005,0.0030678093470313875,0.0022790754453586998,0.9989069757431401,0.7153336740082782,1.0,0.001714196798853324,0,0,0.0,1,0.003330258154572045,0.008815693064503548,-0.0088670304787371,-0.09530699444343407,0.791633937505449,0.024925538804473103,1,1,max_steps,0,1
520,21199.940973772005,0.0030678093470313875,0.0022790754453586998,0.9989069757431401,0.7153336740082782,1.0,0.001714196798853324,0,0,0.0,1,0.003330258154572045,0.008815693064503548,-0.0088670304787371,-0.09530699444343407,0.791633937505449,0.024925538804473103,1,1,max_steps,0,2
