episode,steps,reward,target_clearance,main_clearance,max_left_clearance,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,base_height,root_ang_vel,left_contact,right_contact,reason
0,520,21221.537787195524,0.004999654402665567,0.0016139977051533444,0.0016458589586351158,0.9997829668670566,0.021982808890107862,0.0011985633932346234,0.021372912739284766,-0.0025991404008521755,0.00796452743006547,-0.0014183556633466138,0.7912089626591267,0.021982808890107862,1,1,max_steps
1,520,21221.537787195524,0.004999654402665567,0.0016139977051533444,0.0016458589586351158,0.9997829668670566,0.021982808890107862,0.0011985633932346234,0.021372912739284766,-0.0025991404008521755,0.00796452743006547,-0.0014183556633466138,0.7912089626591267,0.021982808890107862,1,1,max_steps
2,520,21221.537787195524,0.004999654402665567,0.0016139977051533444,0.0016458589586351158,0.9997829668670566,0.021982808890107862,0.0011985633932346234,0.021372912739284766,-0.0025991404008521755,0.00796452743006547,-0.0014183556633466138,0.7912089626591267,0.021982808890107862,1,1,max_steps
