episode,steps,reason,right_clearance,left_clearance,right_air_steps,right_air_streak,right_force_min,right_force_ratio,min_up_z,max_root_ang_vel,support_slip,final_x,final_y,final_x_velocity,final_y_velocity,final_phase
0,520,max_steps,0.03571169256870929,0.004328100630734494,39,39,0.0,0.0,0.9942243303954552,0.3506189370428291,0.02959961742712431,0.05563884020651439,-0.011168240059014917,0.06554787638424575,-0.015559453905066018,NEUTRAL_END
1,520,max_steps,0.03571169256870929,0.004328100630734494,39,39,0.0,0.0,0.9942243303954552,0.3506189370428291,0.02959961742712431,0.05563884020651439,-0.011168240059014917,0.06554787638424575,-0.015559453905066018,NEUTRAL_END
2,520,max_steps,0.03571169256870929,0.004328100630734494,39,39,0.0,0.0,0.9942243303954552,0.3506189370428291,0.02959961742712431,0.05563884020651439,-0.011168240059014917,0.06554787638424575,-0.015559453905066018,NEUTRAL_END
