step,motion_frame,world_x,bc_frame_penetration_m,ppo_frame_penetration_m,bc_frame_max_deficit_m,ppo_frame_max_deficit_m,frame_max_deficit_improvement_m,bc_distance_sphere_0_m,bc_distance_sphere_1_m,bc_distance_sphere_2_m,bc_distance_sphere_3_m,bc_distance_sphere_4_m,bc_distance_sphere_5_m,bc_distance_sphere_6_m,bc_distance_sphere_7_m,ppo_distance_sphere_0_m,ppo_distance_sphere_1_m,ppo_distance_sphere_2_m,ppo_distance_sphere_3_m,ppo_distance_sphere_4_m,ppo_distance_sphere_5_m,ppo_distance_sphere_6_m,ppo_distance_sphere_7_m,flat_reference_sphere_0_m,flat_reference_sphere_1_m,flat_reference_sphere_2_m,flat_reference_sphere_3_m,flat_reference_sphere_4_m,flat_reference_sphere_5_m,flat_reference_sphere_6_m,flat_reference_sphere_7_m,bc_deficit_sphere_0_m,bc_deficit_sphere_1_m,bc_deficit_sphere_2_m,bc_deficit_sphere_3_m,bc_deficit_sphere_4_m,bc_deficit_sphere_5_m,bc_deficit_sphere_6_m,bc_deficit_sphere_7_m,ppo_deficit_sphere_0_m,ppo_deficit_sphere_1_m,ppo_deficit_sphere_2_m,ppo_deficit_sphere_3_m,ppo_deficit_sphere_4_m,ppo_deficit_sphere_5_m,ppo_deficit_sphere_6_m,ppo_deficit_sphere_7_m,ppo_residual_joint_0_rad,ppo_residual_joint_1_rad,ppo_residual_joint_2_rad,ppo_residual_joint_3_rad,ppo_residual_joint_4_rad,ppo_residual_joint_5_rad,ppo_residual_joint_6_rad,ppo_residual_joint_7_rad,ppo_residual_joint_8_rad,ppo_residual_joint_9_rad,ppo_residual_joint_10_rad,ppo_residual_joint_11_rad
223,68.46,-0.7407338619232178,0.0,0.0,0.0,0.0,0.0,0.09308940917253494,0.08876974880695343,0.02284637838602066,0.017662785947322845,0.042303666472435,0.04482486844062805,0.019919229671359062,0.022944670170545578,0.18841128051280975,0.18311555683612823,0.07298392057418823,0.06662905216217041,0.056137699633836746,0.06227228045463562,0.02894134260714054,0.0363028384745121,0.09308940172195435,0.08876974135637283,0.02284637652337551,0.017662784084677696,0.042303666472435,0.04482486471533775,0.019919225946068764,0.02294466644525528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790851593017578,-0.053272731602191925,0.004909008275717497,0.10470353066921234,-0.06299393624067307,0.008392760530114174,0.02476903796195984,0.031229445710778236,-0.01989044062793255,0.07674546539783478,-0.07627065479755402,0.038109488785266876
224,68.88,-0.744586169719696,0.0,0.0,0.0,0.0,0.0,0.0860811322927475,0.08199851959943771,0.021183986216783524,0.016284845769405365,0.04186207428574562,0.044405627995729446,0.01911390759050846,0.0221661739051342,0.1779933124780655,0.1729380339384079,0.06717314571142197,0.06110679730772972,0.05655897781252861,0.06267084181308746,0.028181569650769234,0.03551580384373665,0.0860811322927475,0.08199851959943771,0.021183982491493225,0.016284843906760216,0.04186207056045532,0.04440562427043915,0.019113903865218163,0.022166172042489052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27658477425575256,-0.05200527608394623,0.0050871833227574825,0.10591202974319458,-0.06401698291301727,0.008913842029869556,0.027356524020433426,0.031427815556526184,-0.019314106553792953,0.07697591185569763,-0.07409708201885223,0.03724255785346031
225,69.3,-0.74851393699646,0.0,0.0,0.0,0.0,0.0,0.07874581962823868,0.0748867392539978,0.01723366044461727,0.014939575456082821,0.04137681424617767,0.0440407432615757,0.01833321899175644,0.02152993343770504,0.16651847958564758,0.1617155820131302,0.060547806322574615,0.05478433519601822,0.05674179270863533,0.06292347609996796,0.027428416535258293,0.034846432507038116,0.07874581217765808,0.0748867318034172,0.019570467993617058,0.014939572662115097,0.041376810520887375,0.0440407395362854,0.01833321712911129,0.02152993157505989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27496522665023804,-0.05040676146745682,0.005300391465425491,0.10670424997806549,-0.06432490795850754,0.009276514872908592,0.028880979865789413,0.03165099769830704,-0.018683716654777527,0.07646898180246353,-0.07117033749818802,0.03624913468956947
226,69.72,-0.7524718046188354,0.0023306116927415133,0.0,0.0156095811445266,0.0,0.0156095811445266,0.07153364270925522,0.06789833307266235,-0.0023306116927415133,0.001870282692834735,0.04090781509876251,0.043732691556215286,0.017597170546650887,0.020987022668123245,0.15472611784934998,0.15019960701465607,0.05381610244512558,0.04838428273797035,0.05696405470371246,0.06325000524520874,0.026711121201515198,0.03425426036119461,0.07153364270925522,0.06789833307266235,0.018278969451785088,0.01391659490764141,0.040907811373472214,0.04373268783092499,0.017597168684005737,0.020987020805478096,0.0,0.0,0.0156095811445266,0.007046312214806676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27335622906684875,-0.04848529025912285,0.005485398694872856,0.1074230819940567,-0.06427214294672012,0.009622650220990181,0.030355069786310196,0.031880103051662445,-0.017961803823709488,0.07575428485870361,-0.0677763819694519,0.03514079377055168
227,70.14,-0.7564684152603149,0.020953305065631866,0.0,0.03316279023885727,0.0,0.03316279023885727,0.06472833454608917,0.06133415922522545,-0.020953305065631866,-0.01694679446518421,0.040412403643131256,0.04341030865907669,0.016838427633047104,0.020435916259884834,0.14341361820697784,0.13918918371200562,0.04753793776035309,0.042468614876270294,0.05734841898083687,0.06374726444482803,0.02597796358168125,0.03365657478570938,0.06472833454608917,0.06133415922522545,0.017209485173225403,0.01313647162169218,0.04041239991784096,0.04341030493378639,0.016838423907756805,0.020435912534594536,0.0,0.0,0.03316279023885727,0.02508326608687639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711707651615143,-0.04632144421339035,0.005599514581263065,0.10837157815694809,-0.06418094038963318,0.010057062841951847,0.03246424347162247,0.0321357436478138,-0.01715678535401821,0.07529784739017487,-0.06416240334510803,0.03393898531794548
228,70.56,-0.7605426907539368,0.037259649485349655,0.0,0.048333336487412455,0.0,0.048333336487412455,0.06498321890830994,0.06185552105307579,-0.037259649485349655,-0.03394557163119316,0.04647500067949295,0.04966811463236809,0.022643785923719406,0.02647552266716957,0.13953077793121338,0.13562573492527008,0.04843740165233612,0.04375135153532028,0.06449394673109055,0.07102717459201813,0.031826213002204895,0.03966608643531799,0.058316558599472046,0.0551888570189476,0.016073687002062798,0.012320448644459248,0.03980834037065506,0.0430014543235302,0.015977123752236366,0.01980886049568653,0.0,0.0,0.048333336487412455,0.04126602027565241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26835256814956665,-0.044025298207998276,0.005643509794026613,0.1096036434173584,-0.06416057795286179,0.01058963593095541,0.03523790463805199,0.03243732452392578,-0.016306526958942413,0.0752052590250969,-0.060433756560087204,0.032665036618709564
229,70.98,-0.7646169662475586,0.04148748889565468,0.0,0.048333338350057604,0.0,0.048333338350057604,0.0588582344353199,0.05600605905056,-0.03806488215923309,-0.04148748889565468,0.04590070620179176,0.04929039627313614,0.021813420578837395,0.025881048291921616,0.1296861320734024,0.12603557109832764,0.043356772512197495,0.03897608071565628,0.06492651253938675,0.07161916047334671,0.03105269931256771,0.039083875715732574,0.05219157040119171,0.04933939874172211,0.015268456190824509,0.011845849454402924,0.039234042167663574,0.04262373223900795,0.015146758407354355,0.019214386120438576,0.0,0.0,0.048333338350057604,0.048333338350057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26742249727249146,-0.04336090758442879,0.006044088862836361,0.11030831933021545,-0.0646623745560646,0.011009592562913895,0.03667938709259033,0.033133525401353836,-0.015479499474167824,0.07591861486434937,-0.05670673027634621,0.03145289421081543
230,71.39999999999999,-0.7687729597091675,0.042041976004838943,0.0,0.048333338350057604,0.0,0.048333338350057604,0.0554593987762928,0.05283597484230995,-0.038893863558769226,-0.042041976004838943,0.04657107591629028,0.05019192770123482,0.020757514983415604,0.025102538987994194,0.12444311380386353,0.12105631828308105,0.04017685353755951,0.0361127071082592,0.06700324267148972,0.07387226819992065,0.030279245227575302,0.03852207958698273,0.04879273846745491,0.04616931080818176,0.014439471997320652,0.011291362345218658,0.039904411882162094,0.04352526739239693,0.01409085188060999,0.018435876816511154,0.0,0.0,0.04833333555608988,0.048333338350057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673174738883972,-0.041983265429735184,0.006126252934336662,0.11146992444992065,-0.06428603827953339,0.011441787704825401,0.039796531200408936,0.03380927816033363,-0.014347506687045097,0.07589200139045715,-0.05274847894906998,0.03010304644703865
231,71.82,-0.7729330658912659,0.04252147674560547,0.0,0.04833333741873503,0.0,0.04833333741873503,0.05226663127541542,0.04987199604511261,-0.039647914469242096,-0.04252147674560547,0.0473591610789299,0.05121205747127533,0.01974874548614025,0.024372221902012825,0.11946938931941986,0.11634217947721481,0.037157509475946426,0.03340485692024231,0.06922531127929688,0.07627791911363602,0.029631061479449272,0.03809419274330139,0.04559996724128723,0.04320533201098442,0.013685422949492931,0.010811860673129559,0.04069249704480171,0.04454539716243744,0.013082083314657211,0.017705559730529785,0.0,0.0,0.04833333741873503,0.04833333741873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26718130707740784,-0.040706802159547806,0.006218194495886564,0.11266647279262543,-0.06390249729156494,0.011835604906082153,0.042753808200359344,0.03446109965443611,-0.013364924117922783,0.07598556578159332,-0.04901743680238724,0.028890416026115417
232,72.24,-0.7771172523498535,0.04256078973412514,0.0,0.048333336487412455,0.0,0.048333336487412455,0.04852918162941933,0.04636433348059654,-0.039962973445653915,-0.04256078973412514,0.04685940593481064,0.05082102119922638,0.0187789648771286,0.02353290654718876,0.1132749393582344,0.11041487008333206,0.03393055498600006,0.03049847111105919,0.06969422101974487,0.07681886851787567,0.028696849942207336,0.03724643588066101,0.04186251759529114,0.03969767317175865,0.013370363041758537,0.01077254582196474,0.04019274190068245,0.04415436089038849,0.012112301774322987,0.01686624437570572,0.0,0.0,0.048333336487412455,0.04833333555608988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26656365394592285,-0.03956448286771774,0.006490866653621197,0.11351485550403595,-0.06357970088720322,0.012185802683234215,0.044809676706790924,0.03504793345928192,-0.012555256485939026,0.0761013925075531,-0.04530954733490944,0.027749376371502876
233,72.66,-0.7813197374343872,0.042174600064754486,0.0,0.04833333741873503,0.0,0.04833333741873503,0.04446876794099808,0.042535100132226944,-0.039854202419519424,-0.042174600064754486,0.045369647443294525,0.0493491068482399,0.01781276986002922,0.02258812077343464,0.10612284392118454,0.10354705899953842,0.030584603548049927,0.027493664994835854,0.06874491274356842,0.07585370540618896,0.02749738283455372,0.0360279306769371,0.03780210390686989,0.03586843982338905,0.013479134999215603,0.011158737353980541,0.038702983409166336,0.04268244281411171,0.011146106757223606,0.0159214586019516,0.0,0.0,0.04833333741873503,0.04833333741873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652615010738373,-0.03834311291575432,0.006796005181968212,0.1139875054359436,-0.06317739188671112,0.012495983392000198,0.04630085080862045,0.03547839820384979,-0.011843230575323105,0.07589276134967804,-0.04174414277076721,0.026637090370059013
234,73.08,-0.7855402231216431,0.042110003530979156,0.0,0.04833333741873503,0.0,0.04833333741873503,0.04078708961606026,0.039063069969415665,-0.040041178464889526,-0.042110003530979156,0.04408900812268257,0.04812419041991234,0.016712557524442673,0.021554777398705482,0.09975012391805649,0.09744887053966522,0.027460189536213875,0.024698683992028236,0.06807005405426025,0.07519303262233734,0.02627387084066868,0.03482143580913544,0.03412042558193207,0.032396405935287476,0.013292157091200352,0.01122333388775587,0.03742234408855438,0.04145753011107445,0.010045894421637058,0.014888114295899868,0.0,0.0,0.04833333555608988,0.04833333741873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26363736391067505,-0.03688698261976242,0.006914619356393814,0.114532470703125,-0.06264004111289978,0.012807952240109444,0.04819084703922272,0.03577343374490738,-0.01111989002674818,0.07534265518188477,-0.0384698323905468,0.02553549036383629
235,73.5,-0.7898379564285278,0.044102732092142105,0.0,0.048333338350057604,0.0,0.048333338350057604,0.03808906674385071,0.03647499158978462,-0.0421658456325531,-0.044102732092142105,0.043696388602256775,0.04794315993785858,0.015040624886751175,0.020136753097176552,0.09667288511991501,0.09454114735126495,0.02485770918428898,0.022299623116850853,0.06893027573823929,0.07621556520462036,0.024949707090854645,0.03369205445051193,0.03142240270972252,0.029808329418301582,0.011167492717504501,0.009230604395270348,0.037029724568128586,0.04127649962902069,0.008373962715268135,0.013470090925693512,0.0,0.0,0.048333338350057604,0.048333336487412455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622542977333069,-0.03527546674013138,0.006735281087458134,0.11578243970870972,-0.06214495375752449,0.013189786113798618,0.05150289461016655,0.036124326288700104,-0.010310751385986805,0.07494588196277618,-0.035514988005161285,0.02445458434522152
236,73.92,-0.7941356301307678,0.04608294367790222,0.0,0.048333338350057604,0.0,0.048333338350057604,0.03540317714214325,0.03389865159988403,-0.04427751526236534,-0.04608294367790222,0.04335625842213631,0.04781525954604149,0.01342032290995121,0.018771126866340637,0.09353435039520264,0.09154942631721497,0.022272013127803802,0.01989010162651539,0.06975091248750687,0.07720957696437836,0.023696087300777435,0.03264648839831352,0.02873651497066021,0.027231991291046143,0.00905582308769226,0.00725039467215538,0.03668959438800812,0.0411485992372036,0.00675366073846817,0.012104464694857597,0.0,0.0,0.048333338350057604,0.048333338350057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608810067176819,-0.03404657170176506,0.006616632454097271,0.11666107177734375,-0.06178940832614899,0.01348518580198288,0.05421062558889389,0.03651130199432373,-0.009664437733590603,0.07469687610864639,-0.03276878595352173,0.023538757115602493
237,74.34,-0.7985069155693054,0.04643410071730614,0.0,0.048333338350057604,0.0,0.048333338350057604,0.03402018919587135,0.0325835756957531,-0.04471016675233841,-0.04643410071730614,0.04515029117465019,0.049831751734018326,0.01287844032049179,0.01849619671702385,0.09184829890727997,0.08995752036571503,0.021609406918287277,0.019340474158525467,0.07284396141767502,0.08048755675554276,0.023761503398418427,0.03293381631374359,0.027353527024388313,0.025916913524270058,0.008623171597719193,0.00689923670142889,0.038483627140522,0.043165091425180435,0.006211777683347464,0.011829533614218235,0.0,0.0,0.048333338350057604,0.04833333741873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592275142669678,-0.0331287682056427,0.0065532890148460865,0.11724939942359924,-0.06169681251049042,0.013711242005228996,0.05653771758079529,0.036910153925418854,-0.009143928065896034,0.07453758269548416,-0.03022286295890808,0.022748835384845734
238,74.75999999999999,-0.8028954267501831,0.03972196206450462,0.0,0.04166661843657494,0.0,0.04166661843657494,0.035291772335767746,0.03744172677397728,-0.03806762397289276,-0.03972196206450462,0.054171122610569,0.0590759813785553,0.019322095438838005,0.02520792745053768,0.09745887666940689,0.0956370010972023,0.0282116811722517,0.026025427505373955,0.08331729471683502,0.09115108102560043,0.030964184552431107,0.04036473110318184,0.026289837434887886,0.024911224842071533,0.0085989935323596,0.0069446563720703125,0.040837738662958145,0.04574259743094444,0.005988713353872299,0.011874544434249401,0.0,0.0,0.041666617505252364,0.04166661843657494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582729458808899,-0.032612137496471405,0.006585640832781792,0.11810538917779922,-0.06183222681283951,0.013950523920357227,0.058824844658374786,0.037354614585638046,-0.008683227933943272,0.07482822984457016,-0.02798275649547577,0.022052334621548653
239,75.17999999999999,-0.807345449924469,0.03957575559616089,0.0,0.041666617505252364,0.0,0.041666617505252364,0.029831839725375175,0.03193220496177673,-0.03788887336850166,-0.03957575559616089,0.05657010152935982,0.06169513612985611,0.019081303849816322,0.025231344625353813,0.09738116711378098,0.09515136480331421,0.02968139387667179,0.027005629613995552,0.08537963032722473,0.09342937916517258,0.03196973353624344,0.04162943363189697,0.025570664554834366,0.024164928123354912,0.008777744136750698,0.007090861443430185,0.04323671758174896,0.048361752182245255,0.005747921299189329,0.011897962540388107,0.0,0.0,0.041666617505252364,0.041666617039591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257256418466568,-0.038483306765556335,0.007918106392025948,0.1230202168226242,-0.07034438848495483,0.012471523135900497,0.05572367459535599,0.03593013435602188,-0.010307352989912033,0.07687174528837204,-0.0364341139793396,0.023506367579102516
240,75.6,-0.8118773102760315,0.039299458265304565,0.0,0.04166667664423585,0.0,0.04166667664423585,0.02257600612938404,0.02464926242828369,-0.037444278597831726,-0.039299458265304565,0.059003133326768875,0.06434441357851028,0.018787454813718796,0.025196989998221397,0.09736255556344986,0.094728022813797,0.030680714175105095,0.02751927636563778,0.08816684782505035,0.09642859548330307,0.03292068466544151,0.042834777384996414,0.02530694380402565,0.02376096136868,0.009222396649420261,0.007367218378931284,0.045669808983802795,0.051011089235544205,0.005454130936414003,0.011863666586577892,0.0,0.0,0.04166667524725199,0.04166667664423585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25739189982414246,-0.04292161762714386,0.008785547688603401,0.12693355977535248,-0.07670053839683533,0.011621389538049698,0.055587008595466614,0.0349031426012516,-0.011258265003561974,0.07823678106069565,-0.042737364768981934,0.024574333801865578
241,76.02,-0.8164145350456238,0.0390598438680172,0.0,0.041666618902236226,0.0,0.041666618902236226,0.015742983669042587,0.017787165939807892,-0.037045806646347046,-0.0390598438680172,0.06152698025107384,0.06707938015460968,0.018554171547293663,0.025217043235898018,0.09743630886077881,0.0944783166050911,0.03153315931558609,0.027983561158180237,0.09142760187387466,0.0998944342136383,0.033872090280056,0.04403229430317879,0.025087079033255577,0.023408716544508934,0.00962080992758274,0.0076067750342190266,0.04819360002875328,0.05374599248170853,0.005220788065344095,0.011883661150932312,0.00434409536421299,0.0006215506047010421,0.04166661657392979,0.041666618902236226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25783753395080566,-0.046279728412628174,0.009457264095544815,0.130192369222641,-0.0817059874534607,0.01119174249470234,0.05650804936885834,0.034261297434568405,-0.011849351227283478,0.07943926751613617,-0.04713013023138046,0.02530195377767086
242,76.44,-0.8210603594779968,0.039889246225357056,0.0,0.04166667710989714,0.0,0.04166667710989714,0.017284683883190155,0.019284268841147423,-0.03789915889501572,-0.039889246225357056,0.06454998254776001,0.07024972885847092,0.01807333342730999,0.02491302415728569,0.10027303546667099,0.09718767553567886,0.03364545851945877,0.029943028464913368,0.0961364209651947,0.1047447919845581,0.034830011427402496,0.04516005888581276,0.025418255478143692,0.02375984750688076,0.00876751821488142,0.006777429487556219,0.05121666193008423,0.05691640451550484,0.004740010481327772,0.01157970167696476,0.003133571594953537,0.0,0.04166667710989714,0.04166667571291328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256824791431427,-0.04891974851489067,0.009836725890636444,0.13359224796295166,-0.08642281591892242,0.01125399675220251,0.059727299958467484,0.034082554280757904,-0.012158267199993134,0.08186996728181839,-0.050522059202194214,0.025798093527555466
243,76.86,-0.8257062435150146,0.04065580666065216,0.0,0.04166661657392979,0.0,0.04166661657392979,0.018824053928256035,0.020779471844434738,-0.03868855535984039,-0.04065580666065216,0.06765071302652359,0.073491670191288,0.017687799409031868,0.024696946144104004,0.10332924872636795,0.1001313179731369,0.035762276500463486,0.031924761831760406,0.10082807391881943,0.10957849025726318,0.03575308993458748,0.046253591775894165,0.025812171399593353,0.024172795936465263,0.007978060282766819,0.006010809913277626,0.054317329078912735,0.06015828624367714,0.004354416858404875,0.011363563127815723,0.0019881174713373183,0.0,0.041666615642607215,0.04166661657392979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25696954131126404,-0.05132771283388138,0.010228465311229229,0.13625355064868927,-0.09016967564821243,0.011355634778738022,0.062427107244729996,0.0342068076133728,-0.012406020425260067,0.08407997339963913,-0.05285312980413437,0.026203831657767296
244,77.28,-0.8303709030151367,0.04088672623038292,0.0,0.041666678041219714,0.0,0.041666678041219714,0.019249653443694115,0.02116425894200802,-0.038855649530887604,-0.04088672623038292,0.07131453603506088,0.07723996043205261,0.01762240380048752,0.024732908234000206,0.10671130567789078,0.10334648191928864,0.038169000297784805,0.03413120657205582,0.10616375505924225,0.11500348895788193,0.03702004998922348,0.04762773588299751,0.026641981676220894,0.024949416518211365,0.0078110285103321075,0.00577995041385293,0.0579812154173851,0.06390663236379623,0.0042890808545053005,0.011399585753679276,0.002392328232526779,0.0,0.041666678041219714,0.04166667664423585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580684423446655,-0.053555168211460114,0.010499083437025547,0.1385073959827423,-0.09309868514537811,0.011492021381855011,0.06522704660892487,0.03449215367436409,-0.012556597590446472,0.08620283007621765,-0.05467692017555237,0.026585303246974945
245,77.7,-0.8350450396537781,0.040838573127985,0.0,0.04166667664423585,0.0,0.04166667664423585,0.01911506988108158,0.020991256460547447,-0.03870023414492607,-0.040838573127985,0.0753072127699852,0.08128561079502106,0.017782270908355713,0.0249563530087471,0.11034087091684341,0.10678508877754211,0.04075305908918381,0.036486122757196426,0.11183217912912369,0.12073160707950592,0.038500502705574036,0.049179814755916595,0.027700627222657204,0.02591867744922638,0.007966442033648491,0.005828103516250849,0.06197388842701912,0.06795229017734528,0.004448947962373495,0.011623029597103596,0.0035855573415756225,0.0,0.041666676178574565,0.04166667664423585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598646581172943,-0.05563284456729889,0.010762903839349747,0.1405259519815445,-0.0954606682062149,0.01165090687572956,0.06780017167329788,0.034915462136268616,-0.01266481913626194,0.08836708217859268,-0.05605849623680115,0.026932310312986374
246,78.11999999999999,-0.8397021293640137,0.04045861214399338,0.0,0.04166661843657494,0.0,0.04166661843657494,0.018689746037125587,0.020519550889730453,-0.038183391094207764,-0.04045861214399338,0.07988596707582474,0.08589491248130798,0.018106888979673386,0.02531762234866619,0.11429117619991302,0.11052534729242325,0.04367062821984291,0.039151631295681,0.1181756854057312,0.12710891664028168,0.04023125767707825,0.05095113813877106,0.028985362499952316,0.027089344337582588,0.008483227342367172,0.006208005361258984,0.06655258685350418,0.07256153225898743,0.0047735064290463924,0.011984240263700485,0.005295616462826729,0.0015697934478521346,0.04166661843657494,0.041666617505252364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621646225452423,-0.05759970843791962,0.011057335883378983,0.14241233468055725,-0.09744369983673096,0.011822905391454697,0.07029218226671219,0.035444971174001694,-0.01275944709777832,0.09061475098133087,-0.05713815242052078,0.027263294905424118
247,78.53999999999999,-0.8443166017532349,0.032636355608701706,0.0,0.03499995766207576,0.0,0.03499995766207576,0.017545931041240692,0.019307389855384827,-0.030151255428791046,-0.032636355608701706,0.0925171747803688,0.09850624203681946,0.0254093986004591,0.03259628266096115,0.12548649311065674,0.12145109474658966,0.05402303859591484,0.04918057098984718,0.13289231061935425,0.14179641008377075,0.04924303665757179,0.05992794781923294,0.0307818241417408,0.02871090918779373,0.009848701767623425,0.007363602053374052,0.07251713424921036,0.07850620150566101,0.005409355740994215,0.012596238404512405,0.008235893100500106,0.004403519332408905,0.03499995719641447,0.03499995766207576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649778127670288,-0.059508100152015686,0.011350140906870365,0.14433883130550385,-0.09915640950202942,0.012015154585242271,0.0732254758477211,0.03603910282254219,-0.012816580943763256,0.09298524260520935,-0.05808943510055542,0.02759835124015808
248,78.96,-0.8489310145378113,0.031436122953891754,0.0,0.03499995719641447,0.0,0.03499995719641447,0.016397127881646156,0.018090473487973213,-0.02874096855521202,-0.031436122953891754,0.0986442118883133,0.10459938645362854,0.02628304623067379,0.03342925012111664,0.130443274974823,0.12607207894325256,0.058057788759469986,0.052812360227108,0.14087992906570435,0.14975668489933014,0.051748599857091904,0.06240071356296539,0.03262197971343994,0.030376015231013298,0.01125898864120245,0.008563833311200142,0.07864417135715485,0.0845993384718895,0.0062830038368701935,0.013429207727313042,0.011224851831793784,0.007285541743040085,0.03499995719641447,0.0349999562650919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26922211050987244,-0.06270768493413925,0.012023323215544224,0.14554572105407715,-0.10104116052389145,0.012128982692956924,0.07436367869377136,0.03700663149356842,-0.012983446009457111,0.09648378193378448,-0.059094808995723724,0.02802247367799282
249,79.38,-0.8534197807312012,0.031324923038482666,0.0,0.0349999562650919,0.0,0.0349999562650919,0.015426176600158215,0.01729751005768776,-0.02844693325459957,-0.031324923038482666,0.10403815656900406,0.10994240641593933,0.02703762985765934,0.034122731536626816,0.13315941393375397,0.1285632699728012,0.060605488717556,0.05509010702371597,0.14844517409801483,0.15727153420448303,0.05430103838443756,0.06489266455173492,0.03283136710524559,0.030433041974902153,0.011553023010492325,0.00867503322660923,0.08403811603784561,0.08994236588478088,0.007037586998194456,0.014122688211500645,0.012405190505087375,0.008135531917214393,0.0349999562650919,0.0349999562650919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713939845561981,-0.06561440974473953,0.012566206976771355,0.14725148677825928,-0.10356490314006805,0.012433649972081184,0.07600843161344528,0.037961769849061966,-0.013284624554216862,0.10097311437129974,-0.060628604143857956,0.02851289138197899
250,79.8,-0.8578953146934509,0.03129709139466286,0.0,0.03499995812773705,0.0,0.03499995812773705,0.014471301808953285,0.01654958911240101,-0.028243081644177437,-0.03129709139466286,0.10947278141975403,0.11531508713960648,0.027961401268839836,0.0349721685051918,0.13478973507881165,0.12989754974842072,0.06290227919816971,0.057031676173210144,0.154712975025177,0.16349655389785767,0.05638556927442551,0.06692586094141006,0.032900869846343994,0.03035586141049862,0.011756875552237034,0.008702866733074188,0.08947273343801498,0.09531503915786743,0.007961357943713665,0.014972125180065632,0.013429568037390708,0.00880627229809761,0.03499995719641447,0.03499995812773705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700764536857605,-0.06916691362857819,0.013998027890920639,0.14891676604747772,-0.10784585773944855,0.01180943101644516,0.07247442752122879,0.038698118180036545,-0.014144806191325188,0.10676874220371246,-0.06314432621002197,0.029510222375392914
